revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
2766.0,3.0,0.8,829.0,5000.0,33384.285938818604
516.0,3.0,0.23,810.0,386.33,500.0
953.0,3.0,0.19,528.4,10000.0,2711.9290795820216
4642.0,3.0,0.85,797.0,5000.0,500.0
2816.0,2.0,0.42,322.0,750.86,19810.33008697724
500.0,3.0,0.4,595.4,10000.0,500.0
983.0,4.0,0.64,513.4,5000.0,3525.3553636837214
2674.0,4.0,0.33,491.8,10000.0,500.0
3941.0,0.0,0.21,689.0,5000.0,24129.908134658064
712.0,3.0,0.35,602.4,10000.0,500.0
4624.0,5.0,0.65,447.6,5000.0,7378.672628788799
3357.0,3.0,0.1,599.2,5000.0,27679.90425032954
500.0,5.0,0.82,306.0,10000.0,500.0
3566.0,0.0,0.95,721.0,10000.0,16998.042216951613
2555.0,4.0,0.77,644.0,588.38,13989.15152146103
2238.0,3.0,0.06,409.0,282.36,17327.298501416488
1080.0,3.0,0.86,385.0,1061.44,6210.9714310042045
1504.0,3.0,0.71,513.0,5000.0,17952.90253759461
1331.0,4.0,0.35,538.0,10000.0,500.0
1795.0,1.0,0.75,613.4,5000.0,29891.85154521261
952.0,4.0,0.43,569.8,5000.0,500.0
2388.0,3.0,0.44,829.0,786.84,500.0
4300.0,3.0,0.88,738.0,10000.0,500.0
3766.0,3.0,0.02,586.0,5000.0,33679.173231254215
3897.0,3.0,0.64,727.0,5000.0,16115.295437715207
3816.0,0.0,0.32,460.0,10000.0,500.0
1421.0,2.0,0.16,602.0,939.07,500.0
500.0,3.0,0.45,595.4,10000.0,500.0
954.0,1.0,0.48,701.0,10000.0,14119.086134569843
2845.0,3.0,0.13,715.2,5000.0,500.0
1643.0,1.0,0.8,592.0,5000.0,500.0
1281.0,4.0,0.29,544.8,5000.0,15673.170948873523
2465.0,3.0,0.99,480.0,5000.0,500.0
2024.0,3.0,0.02,356.0,5000.0,500.0
3740.0,4.0,0.24,601.0,1047.49,1585.500947334095
2618.0,5.0,0.84,690.0,5000.0,500.0
1352.0,3.0,0.54,528.0,10000.0,500.0
3898.0,3.0,0.8,312.0,10000.0,500.0
2323.0,3.0,0.55,421.0,10000.0,500.0
1957.0,1.0,0.61,572.6,5000.0,24927.37401204081
2921.0,3.0,0.59,583.0,10000.0,3502.5767038651966
1490.0,3.0,0.6,429.0,10000.0,10465.107820126936
3426.0,3.0,0.78,474.0,5000.0,2333.9381746266963
2448.0,5.0,0.8,682.8,5000.0,21967.591368409256
2694.0,3.0,0.67,570.4,1564.7,23216.950739255062
4352.0,3.0,0.52,680.0,5000.0,21658.317488145574
1809.0,3.0,0.53,343.0,5000.0,12348.35324308617
500.0,2.0,0.67,595.4,10000.0,500.0
3703.0,3.0,1.0,583.0,1129.65,25850.41220749293
2347.0,3.0,0.28,603.2,5000.0,9996.230993867848
2239.0,3.0,0.23,345.0,10000.0,25537.33787656232
3082.0,4.0,0.51,376.0,1204.73,22094.54361026653
3987.0,3.0,0.12,423.0,10000.0,24725.97003832324
943.0,1.0,0.82,575.4,5000.0,500.0
2178.0,1.0,0.02,676.2,442.28,8789.42175858382
4348.0,3.0,0.36,308.0,5000.0,7017.518016140904
2881.0,3.0,0.32,846.0,672.12,14744.37863906222
3498.0,3.0,0.57,576.0,820.66,26104.48149254258
4593.0,3.0,1.0,682.0,1040.14,500.0
878.0,3.0,0.28,773.2,10000.0,22841.30233450704
2655.0,3.0,0.19,589.0,5000.0,500.0
1415.0,0.0,0.23,749.8,652.06,37943.66607221247
1922.0,3.0,0.18,325.0,10000.0,13707.45929461847
2674.0,3.0,0.44,379.0,5000.0,500.0
2687.0,3.0,0.28,437.0,5000.0,25982.77311338648
1775.0,3.0,0.41,388.0,5000.0,500.0
1821.0,3.0,0.65,346.0,5000.0,22357.585172685336
2173.0,3.0,0.9,591.2,1176.16,6670.426071930331
4984.0,5.0,0.11,601.0,5000.0,24084.668012013437
2878.0,3.0,0.84,817.0,5000.0,500.0
2959.0,3.0,0.28,332.0,591.6,9706.323833309494
2493.0,3.0,0.6,360.0,5000.0,500.0
1244.0,3.0,0.56,426.2,10000.0,500.0
3284.0,3.0,0.14,455.0,802.84,500.0
563.0,2.0,0.34,553.2,5000.0,9369.040669203156
5718.0,2.0,0.28,454.0,5000.0,39894.86850509702
2509.0,2.0,0.73,631.2,5000.0,23922.51702990553
919.0,3.0,0.91,483.4,5000.0,500.0
1064.0,1.0,0.46,636.0,5000.0,500.0
781.0,3.0,0.41,697.0,5000.0,500.0
4390.0,3.0,0.67,426.0,690.66,14012.200182967728
2389.0,0.0,0.29,570.4,5000.0,10753.667066031348
3129.0,5.0,0.15,329.0,5000.0,8885.739684953534
2261.0,3.0,0.42,729.0,5000.0,500.0
2690.0,3.0,0.24,449.0,5000.0,500.0
3460.0,3.0,0.32,806.0,10000.0,500.0
3739.0,1.0,0.37,751.0,10000.0,21363.86978002991
3158.0,3.0,0.5,714.8,1515.38,11341.57267223602
3842.0,3.0,0.49,594.4,1280.81,36719.43197600967
2095.0,4.0,0.62,425.2,469.35,500.0
1684.0,3.0,0.65,586.0,5000.0,10523.96180035895
500.0,0.0,0.75,595.4,10000.0,500.0
1466.0,3.0,0.73,525.0,738.05,500.0
2262.0,2.0,0.88,800.0,10000.0,1976.3990057892368
2287.0,3.0,0.78,552.0,10000.0,500.0
2118.0,2.0,0.45,692.0,10000.0,500.0
1908.0,3.0,0.7,690.0,10000.0,10320.419207367797
2473.0,1.0,0.09,538.8,5000.0,500.0
3458.0,3.0,0.41,560.0,808.5,39319.052036658766
4705.0,3.0,0.78,721.0,5000.0,24448.567538240044
3559.0,4.0,0.76,802.0,10000.0,39894.86850509702
920.0,1.0,0.23,514.0,1044.23,500.0
2117.0,2.0,0.4,602.6,10000.0,500.0
1050.0,3.0,0.53,653.0,5000.0,500.0
5088.0,3.0,0.92,559.8,5000.0,21401.53947880728
3989.0,3.0,0.13,633.4,468.86,11503.264208352017
3264.0,3.0,0.28,625.0,5000.0,500.0
2870.0,3.0,0.8,673.0,10000.0,500.0
2334.0,0.0,0.79,541.0,5000.0,500.0
500.0,1.0,0.11,595.4,10000.0,500.0
2563.0,3.0,0.97,643.4,616.02,500.0
4799.0,3.0,0.96,563.0,5000.0,30731.756590284425
3163.0,1.0,0.66,791.0,10000.0,19583.390460589024
3508.0,4.0,0.6,333.0,5000.0,18610.029613217324
2437.0,1.0,0.44,454.0,5000.0,500.0
2739.0,4.0,0.88,573.0,5000.0,29209.98027713808
1094.0,3.0,0.23,516.0,5000.0,500.0
500.0,3.0,0.86,529.0,10000.0,16833.193605918434
4302.0,3.0,0.55,588.4,5000.0,500.0
3797.0,0.0,0.28,574.2,5000.0,500.0
584.0,0.0,0.61,367.0,10000.0,11572.25506619012
2993.0,2.0,0.7,527.0,5000.0,500.0
1514.0,3.0,0.26,577.0,5000.0,500.0
1499.0,3.0,0.91,712.6,1056.54,18988.41980324049
4492.0,3.0,0.08,474.0,5000.0,20409.533173013977
3706.0,1.0,0.09,423.8,10000.0,500.0
967.0,3.0,0.99,452.4,10000.0,500.0
4487.0,3.0,0.33,394.0,10000.0,500.0
1640.0,0.0,0.06,556.0,5000.0,500.0
2069.0,3.0,0.84,635.0,1223.69,500.0
2999.0,0.0,0.68,561.0,1180.25,12515.901493828878
1939.0,3.0,0.15,484.8,10000.0,500.0
3943.0,5.0,0.31,509.4,10000.0,12555.422708362172
2228.0,4.0,0.81,554.2,1414.47,500.0
2902.0,3.0,0.18,586.0,5000.0,32438.84380608241
2722.0,3.0,0.46,589.4,10000.0,500.0
4079.0,2.0,1.0,707.0,1047.53,39894.86850509702
3400.0,3.0,0.31,764.0,5000.0,11452.403928491243
4167.0,3.0,0.15,612.0,987.2,39146.19106732092
3144.0,0.0,0.63,614.4,5000.0,10000.543823461245
500.0,2.0,0.37,595.4,5000.0,500.0
2568.0,3.0,0.68,397.0,5000.0,500.0
2725.0,4.0,0.65,589.4,10000.0,500.0
3591.0,4.0,0.93,581.8,5000.0,9292.332965764826
4731.0,0.0,0.97,494.0,1085.99,500.0
2601.0,3.0,0.13,574.4,5000.0,8998.77950720081
1630.0,3.0,0.56,525.6,466.78,2890.234062971598
3111.0,2.0,0.16,481.0,5000.0,1900.731171856429
4569.0,3.0,0.88,712.8,10000.0,17851.010910240406
3495.0,3.0,0.9,449.0,5000.0,500.0
1376.0,2.0,0.44,618.6,578.53,500.0
2253.0,5.0,0.99,776.0,5000.0,24217.58389284025
4043.0,3.0,0.15,563.4,527.91,500.0
1017.0,4.0,0.34,624.8,10000.0,500.0
1777.0,3.0,0.32,310.0,5000.0,500.0
2629.0,5.0,0.11,770.0,5000.0,2352.4355498269483
1843.0,3.0,0.7,622.0,1162.45,4616.836593578
3163.0,3.0,0.64,612.4,10000.0,12560.855879760538
3746.0,3.0,0.13,650.0,5000.0,34859.336062942464
3426.0,5.0,0.43,686.0,1165.94,500.0
3355.0,3.0,0.41,401.0,940.81,4360.572207307363
4366.0,4.0,0.7,547.2,5000.0,6720.469873067939
3464.0,0.0,0.09,767.0,10000.0,39894.86850509702
1463.0,3.0,0.59,302.0,5000.0,28241.28826311551
3342.0,2.0,0.22,539.4,5000.0,10581.09660359436
1938.0,3.0,0.57,732.0,10000.0,27380.063977953043
2753.0,3.0,0.91,570.8,10000.0,20160.190152647618
2324.0,3.0,0.89,499.6,5000.0,500.0
1099.0,5.0,0.89,673.8,1056.63,13383.970902758429
1249.0,3.0,0.21,380.0,1210.23,14301.667166197469
3874.0,3.0,0.18,520.6,5000.0,4335.291007454305
500.0,0.0,0.81,470.0,5000.0,13002.61504107803
3109.0,0.0,0.58,388.0,5000.0,1339.3947702361097
1789.0,3.0,0.65,556.0,5000.0,3765.1462926957392
632.0,3.0,0.03,706.0,857.98,2487.304424986002
500.0,5.0,0.47,580.2,284.67,555.2232346125785
1923.0,3.0,0.11,487.0,5000.0,500.0
2125.0,2.0,0.08,525.0,358.27,500.0
500.0,3.0,0.47,768.0,5000.0,500.0
500.0,3.0,0.33,589.0,5000.0,500.0
3420.0,5.0,0.05,486.2,806.25,4504.153730350699
2265.0,3.0,0.97,575.0,5000.0,1675.611186145678
2151.0,3.0,0.46,821.0,5000.0,31559.02731660087
1980.0,3.0,0.4,635.6,5000.0,4959.115802559148
2380.0,3.0,0.6,327.0,5000.0,500.0
4163.0,3.0,0.46,599.0,5000.0,7737.370574341588
2873.0,3.0,0.59,506.4,572.96,500.0
3719.0,3.0,0.47,833.0,5000.0,21242.45716393496
3222.0,3.0,0.86,490.0,10000.0,500.0
2280.0,3.0,0.24,653.4,1416.8,500.0
2449.0,4.0,0.09,773.0,5000.0,500.0
2361.0,3.0,0.23,667.0,1173.73,28294.452231844323
4683.0,2.0,0.87,519.6,5000.0,17315.966732062687
3560.0,0.0,0.98,418.0,1097.97,7260.969510855186
2370.0,3.0,0.14,564.4,10000.0,500.0
2899.0,1.0,0.45,454.6,5000.0,945.5205291396836
3484.0,3.0,0.32,634.4,5000.0,20389.31579902852
3375.0,3.0,0.36,567.4,5000.0,500.0
2794.0,2.0,0.79,562.0,5000.0,22019.49930340135
1125.0,5.0,0.42,323.0,5000.0,500.0
2058.0,3.0,0.14,328.0,5000.0,18112.57580637872
2790.0,3.0,0.74,831.0,5000.0,500.0
4625.0,4.0,0.95,584.2,777.55,2289.07875945306
1467.0,2.0,0.92,599.0,1217.04,15809.630458339998
3780.0,2.0,0.34,583.4,5000.0,3883.911914009419
3453.0,3.0,0.67,661.2,887.41,10228.124484214237
2896.0,3.0,0.3,653.8,5000.0,18872.556693981387
1416.0,3.0,0.21,470.0,5000.0,500.0
3670.0,3.0,0.08,539.6,822.54,500.0
1144.0,3.0,0.4,315.0,5000.0,500.0
1097.0,3.0,0.31,830.0,10000.0,500.0
3568.0,3.0,0.55,559.4,1483.27,500.0
526.0,3.0,0.43,487.0,636.14,500.0
833.0,3.0,0.55,847.0,5000.0,500.0
1610.0,3.0,0.17,797.0,5000.0,500.0
2047.0,0.0,0.08,748.0,10000.0,500.0
2062.0,5.0,0.37,419.0,5000.0,500.0
2108.0,3.0,0.69,557.0,1400.85,3521.362296367858
4408.0,3.0,0.39,407.0,1259.71,23972.718039480453
500.0,2.0,0.23,595.4,5000.0,500.0
3390.0,0.0,0.91,322.0,5000.0,500.0
3594.0,3.0,0.7,577.0,5000.0,7756.066583667335
929.0,2.0,0.09,514.4,987.92,500.0
1568.0,3.0,0.87,411.0,953.37,4949.909048073738
3244.0,4.0,0.92,527.0,5000.0,28268.407632575607
2342.0,3.0,0.69,675.0,721.82,500.0
2592.0,0.0,0.05,689.0,5000.0,500.0
2519.0,3.0,0.45,775.0,5000.0,11233.498372473863
2652.0,3.0,0.85,840.0,5000.0,10718.60128450164
2573.0,4.0,0.76,570.6,647.77,9369.970780301765
2196.0,3.0,1.0,635.0,1176.85,500.0
2752.0,3.0,0.61,399.0,5000.0,500.0
3362.0,3.0,0.09,641.0,745.86,12859.892333070517
1717.0,4.0,0.32,565.4,10000.0,500.0
3973.0,3.0,0.48,306.0,10000.0,7639.1320088106595
4791.0,3.0,0.42,608.0,575.21,500.0
2797.0,4.0,0.88,549.6,10000.0,14407.394949324129
2165.0,3.0,0.75,616.0,5000.0,500.0
2083.0,3.0,0.2,474.0,5000.0,500.0
4083.0,3.0,0.18,667.0,1009.24,25331.337162093067
5718.0,5.0,0.25,355.0,5000.0,500.0
2669.0,4.0,0.15,639.0,5000.0,500.0
3578.0,3.0,0.58,464.0,5000.0,32230.513627373795
2050.0,4.0,0.14,663.2,5000.0,500.0
2724.0,4.0,0.34,715.8,5000.0,10215.211948561966
4994.0,3.0,0.61,487.0,5000.0,18415.25257734253
1584.0,5.0,0.07,561.0,5000.0,810.2920206052056
2374.0,3.0,0.56,602.2,5000.0,500.0
2161.0,3.0,0.6,559.0,5000.0,3601.2530098400307
4418.0,3.0,0.0,519.0,986.07,500.0
1908.0,4.0,0.07,531.6,5000.0,500.0
3823.0,5.0,0.71,489.0,5000.0,26348.69071650976
2964.0,0.0,0.73,430.0,1015.4,4245.982450806085
500.0,3.0,0.49,595.4,10000.0,500.0
1017.0,3.0,0.97,624.8,10000.0,500.0
3778.0,3.0,0.94,595.0,1181.75,17225.309212277818
500.0,3.0,0.83,595.4,5000.0,500.0
2986.0,2.0,0.41,488.0,465.47,500.0
4137.0,3.0,0.28,678.0,5000.0,8096.368241205189
3265.0,1.0,0.66,476.0,5000.0,17696.42070676709
3137.0,3.0,0.58,442.0,652.46,500.0
3962.0,3.0,0.93,592.0,5000.0,3211.040083034987
1217.0,1.0,0.22,659.0,5000.0,6000.623724878125
2185.0,5.0,0.36,846.0,494.52,5004.737334390796
2160.0,1.0,0.02,673.6,5000.0,3839.10191996218
2633.0,3.0,0.9,755.0,5000.0,19432.59029041834
3146.0,5.0,0.08,710.0,5000.0,500.0
2082.0,3.0,0.73,641.4,5000.0,3831.934918728269
2489.0,3.0,0.14,370.6,951.51,500.0
1576.0,4.0,0.02,440.0,10000.0,500.0
3506.0,4.0,0.21,670.0,818.12,36194.45445810504
806.0,3.0,0.24,698.0,557.25,1798.457757700044
2571.0,3.0,0.34,627.0,745.88,23340.21990166706
3308.0,3.0,0.87,422.0,5000.0,36664.6295810106
1302.0,3.0,0.64,539.0,1280.25,500.0
3152.0,3.0,0.4,720.0,5000.0,7670.328578401174
2988.0,3.0,0.6,573.8,5000.0,27446.216042395805
3077.0,3.0,0.87,660.0,675.51,10064.348574631324
1543.0,3.0,0.82,697.0,5000.0,500.0
4947.0,0.0,0.08,585.4,5000.0,19353.79269449597
537.0,3.0,0.68,518.4,459.21,500.0
2758.0,3.0,0.11,576.2,1119.75,4858.518764839046
3181.0,3.0,0.31,640.4,87.47,500.0
867.0,1.0,0.03,431.0,5000.0,500.0
3065.0,3.0,0.75,658.6,5000.0,500.0
2253.0,3.0,0.86,643.8,10000.0,16367.913047181586
2630.0,3.0,0.14,331.0,1203.19,13506.830526932004
2265.0,5.0,0.33,711.0,5000.0,28985.09637543067
3493.0,3.0,0.24,630.0,669.29,24703.979452418724
2613.0,3.0,0.21,784.0,10000.0,10014.884139352607
1992.0,3.0,0.15,637.0,5000.0,6953.460565181961
5207.0,3.0,0.75,502.8,10000.0,500.0
3843.0,3.0,0.87,649.0,5000.0,32051.395584906197
4211.0,3.0,0.93,665.0,1138.91,39894.86850509702
4159.0,2.0,0.87,536.2,5000.0,25993.7998966687
4360.0,3.0,0.33,520.0,5000.0,500.0
3427.0,4.0,0.41,542.8,844.03,5620.381218407706
2985.0,3.0,0.77,629.0,5000.0,500.0
1380.0,3.0,0.57,560.0,555.0,13146.187426386216
1419.0,3.0,0.04,615.0,1316.72,500.0
1773.0,0.0,0.27,484.8,5000.0,500.0
2424.0,0.0,0.08,464.6,1023.72,500.0
2802.0,3.0,0.03,546.8,265.21,7616.609383126196
2178.0,3.0,0.41,640.0,788.64,500.0
4101.0,0.0,0.12,586.6,10000.0,23309.481767589496
3410.0,3.0,0.09,403.0,828.7,500.0
1841.0,3.0,0.64,443.4,649.77,500.0
943.0,3.0,0.09,605.0,5000.0,8659.081358493097
2392.0,3.0,0.16,669.4,5000.0,500.0
742.0,1.0,0.5,681.0,5000.0,500.0
940.0,1.0,0.69,676.0,796.85,13709.78613859374
2747.0,5.0,0.86,557.4,10000.0,500.0
1852.0,3.0,0.9,590.6,10000.0,500.0
1971.0,4.0,0.96,541.8,5000.0,13944.107037814936
4751.0,2.0,0.08,530.2,5000.0,500.0
4335.0,3.0,0.99,756.6,705.93,32827.24436567252
1604.0,0.0,0.08,497.0,10000.0,500.0
2021.0,1.0,0.73,591.8,10000.0,14986.054568922127
1463.0,3.0,0.63,671.0,10000.0,18337.217536562537
3305.0,0.0,0.53,566.0,5000.0,10452.945263428395
3127.0,3.0,0.07,526.0,10000.0,500.0
4231.0,3.0,0.55,644.0,5000.0,500.0
3515.0,4.0,0.91,593.8,996.84,2651.776492166848
1215.0,3.0,0.13,802.0,986.03,500.0
1912.0,3.0,0.35,472.4,5000.0,500.0
3249.0,2.0,0.86,757.0,5000.0,22358.524841270264
2236.0,3.0,0.05,812.0,5000.0,27810.765097068997
2877.0,1.0,0.35,707.0,5000.0,3409.6489431689424
581.0,1.0,0.99,363.0,5000.0,16638.894402492777
3664.0,1.0,0.3,670.0,1025.27,36310.70103595029
4007.0,5.0,0.85,328.0,919.19,26091.938817390765
2002.0,2.0,0.56,688.0,5000.0,17101.262016515462
1207.0,1.0,0.26,439.0,10000.0,500.0
3368.0,3.0,0.77,543.0,10000.0,500.0
2901.0,4.0,0.05,668.4,5000.0,500.0
960.0,5.0,0.8,545.0,5000.0,500.0
938.0,3.0,0.02,546.0,10000.0,12655.682411960945
2788.0,3.0,0.27,788.0,5000.0,32063.341931718296
1380.0,2.0,0.44,511.6,5000.0,500.0
3847.0,0.0,0.45,592.0,5000.0,500.0
578.0,0.0,0.78,413.0,647.92,500.0
4100.0,4.0,0.69,664.0,5000.0,16208.76936325034
3600.0,2.0,0.19,602.4,5000.0,18313.02077541089
500.0,3.0,0.17,659.0,10000.0,15106.714730723636
2239.0,1.0,0.11,651.8,5000.0,8933.102972161352
2315.0,1.0,0.01,312.0,5000.0,11265.909886069068
2239.0,3.0,0.82,556.6,5000.0,500.0
5170.0,4.0,0.66,480.2,5000.0,500.0
659.0,3.0,0.76,754.2,5000.0,23178.674741119205
4663.0,3.0,0.4,577.4,10000.0,500.0
2134.0,3.0,0.15,605.0,5000.0,500.0
1896.0,3.0,0.66,699.0,10000.0,18974.56224437024
3940.0,3.0,1.0,643.0,5000.0,20390.656266756887
2075.0,4.0,0.35,727.0,5000.0,500.0
4726.0,3.0,0.96,540.4,862.84,2650.839360145725
2967.0,2.0,0.98,698.0,5000.0,500.0
4635.0,3.0,0.25,679.0,806.17,500.0
3455.0,3.0,0.69,535.0,5000.0,500.0
2685.0,4.0,0.76,660.4,10000.0,3691.188441439243
2439.0,3.0,0.69,629.6,5000.0,4958.72243782953
2709.0,3.0,0.93,452.4,596.52,500.0
1973.0,3.0,0.25,547.0,10000.0,19051.90334688945
4237.0,3.0,0.55,600.8,5000.0,16299.535507368504
1972.0,2.0,0.48,421.0,936.44,12427.860233021844
5350.0,3.0,0.77,608.0,5000.0,22323.85656501331
3222.0,3.0,0.67,643.0,10000.0,17436.956878805213
500.0,3.0,0.32,595.4,10000.0,500.0
2142.0,3.0,0.42,749.0,5000.0,24192.193002658845
1992.0,2.0,0.55,638.0,868.32,8995.32605076591
500.0,3.0,0.65,773.0,5000.0,8113.163426821808
2055.0,3.0,0.4,728.0,572.66,500.0
1159.0,4.0,0.74,593.0,5000.0,7686.360874423631
3288.0,3.0,0.49,601.4,5000.0,39850.276110339575
3008.0,0.0,0.77,544.0,5000.0,576.4275913911271
1823.0,0.0,0.46,602.8,10000.0,500.0
2526.0,5.0,0.4,513.4,5000.0,1285.843664772567
3141.0,3.0,0.05,463.0,5000.0,1509.9816677046977
1603.0,2.0,0.57,459.0,10000.0,500.0
3083.0,3.0,0.07,404.0,5000.0,15530.663079594751
2359.0,4.0,0.46,377.0,10000.0,500.0
1165.0,3.0,0.99,729.0,5000.0,500.0
1850.0,3.0,0.47,315.0,1017.73,500.0
1870.0,3.0,0.32,572.2,5000.0,17833.57610297613
2378.0,3.0,0.97,613.8,10000.0,17246.814114742196
3009.0,3.0,0.82,616.8,999.35,17676.732572630357
4535.0,3.0,0.14,367.0,5000.0,500.0
500.0,3.0,0.26,582.0,5000.0,500.0
2952.0,4.0,0.42,491.2,5000.0,500.0
3148.0,3.0,0.45,554.0,10000.0,500.0
883.0,5.0,0.06,499.8,5000.0,16626.303215791766
3227.0,3.0,0.15,689.8,5000.0,23081.03218447189
2328.0,0.0,0.73,591.4,5000.0,500.0
4082.0,3.0,0.24,757.0,5000.0,500.0
2930.0,1.0,0.89,326.0,937.63,500.0
4039.0,3.0,0.95,560.8,821.42,28249.371913412244
2399.0,2.0,0.73,543.0,5000.0,500.0
3277.0,1.0,0.72,797.0,10000.0,6166.441577325173
2162.0,4.0,0.1,555.4,5000.0,500.0
4664.0,3.0,0.7,410.0,10000.0,25714.180038775467
2794.0,3.0,0.18,753.0,814.77,500.0
2635.0,4.0,0.63,620.0,604.86,500.0
2196.0,3.0,0.75,497.2,708.35,500.0
1846.0,3.0,0.47,406.0,718.18,500.0
3322.0,3.0,0.91,775.0,5000.0,28054.192203997904
3762.0,1.0,0.42,332.0,5000.0,30668.030788734803
2024.0,0.0,0.57,492.8,330.72,500.0
3194.0,5.0,0.53,646.4,10000.0,28044.65433893319
1290.0,4.0,0.3,753.6,5000.0,500.0
3073.0,3.0,0.9,495.2,900.5,500.0
4366.0,3.0,0.54,339.0,5000.0,10232.981845206195
2532.0,4.0,0.55,547.0,768.16,15597.52592900049
1792.0,3.0,0.7,448.0,10000.0,500.0
1503.0,5.0,0.5,656.0,5000.0,8017.943684823101
1676.0,3.0,0.12,638.2,10000.0,15394.226527566354
3489.0,1.0,0.74,725.6,10000.0,27406.862913178746
4681.0,3.0,0.81,581.4,5000.0,500.0
4152.0,3.0,0.39,836.0,5000.0,24371.56739091058
3005.0,2.0,0.45,704.0,5000.0,13698.415645625097
2198.0,0.0,0.23,559.0,5000.0,500.0
3875.0,3.0,0.64,637.0,10000.0,10615.074659499172
1914.0,5.0,0.64,598.4,817.88,19119.810314144608
2302.0,3.0,0.06,557.0,5000.0,500.0
4216.0,0.0,0.56,534.4,10000.0,788.9099771001676
1862.0,3.0,0.46,406.0,10000.0,500.0
1775.0,1.0,0.32,486.6,5000.0,500.0
1925.0,3.0,0.08,676.0,10000.0,26750.480486505105
3293.0,0.0,0.59,692.0,5000.0,17934.67650556928
1608.0,3.0,0.97,515.2,814.68,10301.780550161056
2795.0,1.0,0.66,422.0,10000.0,4693.717498178901
1185.0,3.0,0.99,751.0,10000.0,500.0
2775.0,3.0,0.16,828.0,5000.0,22674.088688616943
3430.0,3.0,0.59,801.0,5000.0,500.0
2968.0,3.0,0.95,468.4,5000.0,21449.353179340447
817.0,1.0,0.95,606.0,5000.0,500.0
3343.0,3.0,0.62,579.0,10000.0,20307.19846015313
2820.0,3.0,0.3,371.6,5000.0,500.0
500.0,0.0,0.21,595.4,5000.0,500.0
1724.0,2.0,0.71,531.2,10000.0,2949.8484647331334
1456.0,3.0,0.94,480.0,10000.0,7407.829589516102
841.0,2.0,0.11,653.4,10000.0,500.0
3630.0,3.0,0.37,428.4,817.08,7379.65165645479
2949.0,2.0,0.04,826.0,10000.0,28633.02303091121
2410.0,5.0,0.83,579.8,5000.0,3324.5581182092837
3743.0,1.0,0.1,582.2,764.49,25750.469397793797
2914.0,4.0,0.68,548.4,5000.0,19752.115138992864
1517.0,3.0,0.69,844.0,1155.18,500.0
2135.0,1.0,0.79,510.8,10000.0,500.0
3948.0,3.0,0.43,731.6,5000.0,39894.86850509702
1431.0,3.0,0.93,648.0,5000.0,500.0
4635.0,3.0,0.97,389.0,10000.0,9948.972253341582
1193.0,0.0,0.2,529.8,5000.0,3209.862838392056
1424.0,0.0,0.17,622.0,10000.0,500.0
2423.0,3.0,0.86,773.0,5000.0,500.0
2070.0,4.0,0.84,638.6,5000.0,15492.895263036977
2276.0,5.0,0.33,387.0,5000.0,500.0
2362.0,3.0,0.45,546.0,636.69,6357.65273624147
2255.0,3.0,0.03,571.4,783.53,8525.685715371954
3832.0,3.0,0.52,691.0,10000.0,17112.25399490937
2100.0,3.0,0.84,328.0,5000.0,500.0
2715.0,3.0,0.51,494.0,5000.0,17517.46133980942
2862.0,3.0,0.68,589.0,5000.0,24302.776004476425
3832.0,5.0,0.15,642.0,5000.0,22101.122653990828
3483.0,1.0,0.11,627.2,5000.0,15114.994131804517
3754.0,2.0,0.92,421.0,10000.0,500.0
3056.0,3.0,0.99,398.0,5000.0,4402.117846859799
3481.0,4.0,0.55,636.4,5000.0,19890.59960784424
1926.0,1.0,0.12,729.0,5000.0,4702.241546849263
1755.0,5.0,0.94,358.0,5000.0,10721.509688061116
1548.0,1.0,0.14,701.0,5000.0,500.0
2042.0,3.0,0.12,791.0,5000.0,12775.135372044631
4583.0,3.0,0.96,725.0,5000.0,39894.86850509702
500.0,3.0,0.01,595.4,10000.0,500.0
1606.0,3.0,0.36,775.0,5000.0,24291.90404991816
4569.0,3.0,0.76,536.0,10000.0,10432.727674008058
2954.0,3.0,0.2,313.0,5000.0,500.0
2450.0,3.0,0.9,694.0,5000.0,39894.86850509702
3296.0,4.0,0.87,531.6,5000.0,5015.482638419116
2498.0,1.0,0.05,649.0,5000.0,11626.611583668611
3327.0,4.0,0.34,433.0,492.64,500.0
1299.0,3.0,0.83,623.0,5000.0,19768.69390564453
1542.0,3.0,0.9,761.0,5000.0,500.0
4470.0,3.0,0.11,599.2,5000.0,500.0
3283.0,3.0,0.36,659.0,774.66,14137.797918969689
548.0,3.0,0.14,768.0,834.7,15348.016815492232
1786.0,2.0,0.75,662.0,5000.0,500.0
3337.0,0.0,0.7,620.0,10000.0,17654.965170290554
2189.0,3.0,0.89,597.0,5000.0,500.0
1352.0,4.0,0.12,545.2,5000.0,500.0
500.0,3.0,0.51,548.0,5000.0,500.0
2173.0,3.0,0.68,533.6,10000.0,500.0
5718.0,3.0,0.19,303.0,5000.0,34463.066819285545
800.0,3.0,0.46,801.0,5000.0,500.0
1773.0,1.0,0.62,728.0,5000.0,500.0
2569.0,3.0,0.78,489.2,744.16,500.0
1238.0,0.0,0.81,609.0,5000.0,25316.79899817748
500.0,3.0,0.37,756.0,5000.0,500.0
2621.0,3.0,0.39,589.0,5000.0,13602.010323497325
544.0,5.0,0.9,432.0,962.38,500.0
2740.0,4.0,0.62,846.0,10000.0,500.0
